name	term	lev	seq	value
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE5971	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE5976	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE5985	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6207	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6213	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6223	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6233	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6284	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6415	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6445	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6458	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6459	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6515	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6572	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6583	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6585	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6598	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6685	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6694	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6887	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6901	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6921	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6940	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE6977	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7043	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7062	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7095	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7278	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7282	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7327	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7397	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7463	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7507	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7602	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7634	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7643	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7691	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7762	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7777	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7781	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7790	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7900	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE7943	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8005	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8008	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8053	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8072	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8214	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8223	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8231	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8242	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8290	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8293	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8392	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8551	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8554	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8884	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8885	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE8972	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9025	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9062	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9072	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9089	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9124	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9151	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9190	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9222	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9273	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9290	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9333	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9374	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9407	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9486	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9504	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9552	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9779	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9798	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9801	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9810	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9896	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE9995	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10007	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10115	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10172	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10282	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10305	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10337	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10397	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10491	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10518	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10547	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10564	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10578	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10587	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10601	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10618	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10684	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10689	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10700	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10707	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10740	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10759	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10852	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10883	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10885	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE10895	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11163	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11171	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11215	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11225	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11319	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11338	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11354	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11363	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11389	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11396	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11485	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11551	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11570	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11574	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11612	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11622	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11623	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11777	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11779	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11822	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11828	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11831	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11927	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE11986	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12006	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12015	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12033	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12055	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12073	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12077	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12133	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12191	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12285	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12312	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12321	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12339	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12484	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12517	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12546	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12566	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12715	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12721	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12750	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12763	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12806	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12811	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12823	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12949	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE12970	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13033	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13082	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13153	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13169	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13183	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13206	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13241	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13254	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13284	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13345	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13385	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13399	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13422	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13429	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13552	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13556	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13571	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13622	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13634	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13656	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13657	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13659	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13683	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13711	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13725	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13730	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13739	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13745	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13749	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13806	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13827	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13835	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13837	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13846	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13886	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13894	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13897	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE13921	1
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE14037	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE14070	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE14217	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE14226	0
"obsolete organic substance transport"	GO:0071705;GO:0071702	3	AIPGENE14253	1
